国家,省,市,区,行政区划代码,经度,纬度
中国,福建省,厦门市,湖里区,350206,118.089400,24.479800
中国,福建省,厦门市,集美区,350211,118.089400,24.479800
中国,福建省,厦门市,同安区,350212,118.089400,24.479800
中国,福建省,厦门市,翔安区,350213,118.089400,24.479800
中国,福建省,莆田市,城厢区,350302,119.007900,25.454100
中国,福建省,莆田市,涵江区,350303,119.007900,25.454100
中国,福建省,莆田市,荔城区,350304,119.007900,25.454100
中国,福建省,莆田市,秀屿区,350305,119.007900,25.454100
中国,福建省,莆田市,仙游县,350322,119.007900,25.454100
中国,福建省,三明市,三元区,350404,117.638800,26.263500
中国,福建省,三明市,沙县区,350405,117.638800,26.263500
中国,福建省,三明市,明溪县,350421,117.638800,26.263500
中国,福建省,三明市,清流县,350423,117.638800,26.263500
中国,福建省,三明市,宁化县,350424,117.638800,26.263500
中国,福建省,三明市,大田县,350425,117.638800,26.263500
中国,福建省,三明市,尤溪县,350426,117.638800,26.263500
中国,福建省,三明市,将乐县,350428,117.638800,26.263500
中国,福建省,三明市,泰宁县,350429,117.638800,26.263500
中国,福建省,三明市,建宁县,350430,117.638800,26.263500
中国,福建省,三明市,永安市,350481,117.638800,26.263500
中国,福建省,泉州市,鲤城区,350502,118.589400,24.908400
中国,福建省,泉州市,丰泽区,350503,118.589400,24.908400
中国,福建省,泉州市,洛江区,350504,118.589400,24.908400
中国,福建省,泉州市,泉港区,350505,118.589400,24.908400
中国,福建省,泉州市,惠安县,350521,118.589400,24.908400
中国,福建省,泉州市,安溪县,350524,118.589400,24.908400
中国,福建省,泉州市,永春县,350525,118.589400,24.908400
中国,福建省,泉州市,德化县,350526,118.589400,24.908400
中国,福建省,泉州市,金门县,350527,118.589400,24.908400
中国,福建省,泉州市,石狮市,350581,118.589400,24.908400
中国,福建省,泉州市,晋江市,350582,118.589400,24.908400
中国,福建省,泉州市,南安市,350583,118.589400,24.908400
中国,福建省,漳州市,芗城区,350602,117.647100,24.512900
中国,福建省,漳州市,龙文区,350603,117.647100,24.512900
中国,福建省,漳州市,龙海区,350604,117.647100,24.512900
中国,福建省,漳州市,长泰区,350605,117.647100,24.512900
中国,福建省,漳州市,云霄县,350622,117.647100,24.512900
中国,福建省,漳州市,漳浦县,350623,117.647100,24.512900
中国,福建省,漳州市,诏安县,350624,117.647100,24.512900
中国,福建省,漳州市,东山县,350626,117.647100,24.512900
中国,福建省,漳州市,南靖县,350627,117.647100,24.512900
中国,福建省,漳州市,平和县,350628,117.647100,24.512900
中国,福建省,漳州市,华安县,350629,117.647100,24.512900
中国,福建省,南平市,延平区,350702,118.177600,26.641900
中国,福建省,南平市,建阳区,350703,118.177600,26.641900
中国,福建省,南平市,顺昌县,350721,118.177600,26.641900
中国,福建省,南平市,浦城县,350722,118.177600,26.641900
中国,福建省,南平市,光泽县,350723,118.177600,26.641900
中国,福建省,南平市,松溪县,350724,118.177600,26.641900
中国,福建省,南平市,政和县,350725,118.177600,26.641900
中国,福建省,南平市,邵武市,350781,118.177600,26.641900
中国,福建省,南平市,武夷山市,350782,118.177600,26.641900
中国,福建省,南平市,建瓯市,350783,118.177600,26.641900
中国,福建省,龙岩市,新罗区,350802,117.017000,25.076100
中国,福建省,龙岩市,永定区,350803,117.017000,25.076100
中国,福建省,龙岩市,长汀县,350821,117.017000,25.076100
中国,福建省,龙岩市,上杭县,350823,117.017000,25.076100
中国,福建省,龙岩市,武平县,350824,117.017000,25.076100
中国,福建省,龙岩市,连城县,350825,117.017000,25.076100
中国,福建省,龙岩市,漳平市,350881,117.017000,25.076100
中国,福建省,宁德市,蕉城区,350902,119.547600,26.661800
中国,福建省,宁德市,霞浦县,350921,119.547600,26.661800
中国,福建省,宁德市,古田县,350922,119.547600,26.661800
中国,福建省,宁德市,屏南县,350923,119.547600,26.661800
中国,福建省,宁德市,寿宁县,350924,119.547600,26.661800
中国,福建省,宁德市,周宁县,350925,119.547600,26.661800
中国,福建省,宁德市,柘荣县,350926,119.547600,26.661800
中国,福建省,宁德市,福安市,350981,119.547600,26.661800
中国,福建省,宁德市,福鼎市,350982,119.547600,26.661800
中国,江西省,南昌市,东湖区,360102,115.858200,28.682500
中国,江西省,南昌市,西湖区,360103,115.858200,28.682500
中国,江西省,南昌市,青云谱区,360104,115.858200,28.682500
中国,江西省,南昌市,青山湖区,360111,115.858200,28.682500
中国,江西省,南昌市,新建区,360112,115.858200,28.682500
中国,江西省,南昌市,红谷滩区,360113,115.858200,28.682500
中国,江西省,南昌市,南昌县,360121,115.858200,28.682500
中国,江西省,南昌市,安义县,360123,115.858200,28.682500
中国,江西省,南昌市,进贤县,360124,115.858200,28.682500
中国,江西省,景德镇市,昌江区,360202,117.178400,29.268800
中国,江西省,景德镇市,珠山区,360203,117.178400,29.268800
中国,江西省,景德镇市,浮梁县,360222,117.178400,29.268800
中国,江西省,景德镇市,乐平市,360281,117.178400,29.268800
中国,江西省,萍乡市,安源区,360302,113.854300,27.622500
中国,江西省,萍乡市,湘东区,360313,113.854300,27.622500
中国,江西省,萍乡市,莲花县,360321,113.854300,27.622500
中国,江西省,萍乡市,上栗县,360322,113.854300,27.622500
中国,江西省,萍乡市,芦溪县,360323,113.854300,27.622500
中国,江西省,九江市,濂溪区,360402,116.001600,29.705100
中国,江西省,九江市,浔阳区,360403,116.001600,29.705100
中国,江西省,九江市,柴桑区,360404,116.001600,29.705100
中国,江西省,九江市,武宁县,360423,116.001600,29.705100
中国,江西省,九江市,修水县,360424,116.001600,29.705100
中国,江西省,九江市,永修县,360425,116.001600,29.705100
中国,江西省,九江市,德安县,360426,116.001600,29.705100
中国,江西省,九江市,都昌县,360428,116.001600,29.705100
中国,江西省,九江市,湖口县,360429,116.001600,29.705100
中国,江西省,九江市,彭泽县,360430,116.001600,29.705100
中国,江西省,九江市,瑞昌市,360481,116.001600,29.705100
中国,江西省,九江市,共青城市,360482,116.001600,29.705100
中国,江西省,九江市,庐山市,360483,116.001600,29.705100
中国,江西省,新余市,渝水区,360502,114.917100,27.818100
中国,江西省,新余市,分宜县,360521,114.917100,27.818100
中国,江西省,鹰潭市,月湖区,360602,117.069600,28.265900
中国,江西省,鹰潭市,余江区,360603,117.069600,28.265900
中国,江西省,鹰潭市,贵溪市,360681,117.069600,28.265900
中国,江西省,赣州市,章贡区,360702,114.933800,25.831300
中国,江西省,赣州市,南康区,360703,114.933800,25.831300
中国,江西省,赣州市,赣县区,360704,114.933800,25.831300
中国,江西省,赣州市,信丰县,360722,114.933800,25.831300
中国,江西省,赣州市,大余县,360723,114.933800,25.831300
中国,江西省,赣州市,上犹县,360724,114.933800,25.831300
中国,江西省,赣州市,崇义县,360725,114.933800,25.831300
中国,江西省,赣州市,安远县,360726,114.933800,25.831300
中国,江西省,赣州市,定南县,360728,114.933800,25.831300
中国,江西省,赣州市,全南县,360729,114.933800,25.831300
中国,江西省,赣州市,宁都县,360730,114.933800,25.831300
中国,江西省,赣州市,于都县,360731,114.933800,25.831300
中国,江西省,赣州市,兴国县,360732,114.933800,25.831300
中国,江西省,赣州市,会昌县,360733,114.933800,25.831300
中国,江西省,赣州市,寻乌县,360734,114.933800,25.831300
中国,江西省,赣州市,石城县,360735,114.933800,25.831300
中国,江西省,赣州市,瑞金市,360781,114.933800,25.831300
中国,江西省,赣州市,龙南市,360783,114.933800,25.831300
中国,江西省,吉安市,吉州区,360802,114.992800,27.113500
中国,江西省,吉安市,青原区,360803,114.992800,27.113500
中国,江西省,吉安市,吉安县,360821,114.992800,27.113500
中国,江西省,吉安市,吉水县,360822,114.992800,27.113500
中国,江西省,吉安市,峡江县,360823,114.992800,27.113500
中国,江西省,吉安市,新干县,360824,114.992800,27.113500
中国,江西省,吉安市,永丰县,360825,114.992800,27.113500
中国,江西省,吉安市,泰和县,360826,114.992800,27.113500
中国,江西省,吉安市,遂川县,360827,114.992800,27.113500
中国,江西省,吉安市,万安县,360828,114.992800,27.113500
中国,江西省,吉安市,安福县,360829,114.992800,27.113500
中国,江西省,吉安市,永新县,360830,114.992800,27.113500
中国,江西省,吉安市,井冈山市,360881,114.992800,27.113500
中国,江西省,宜春市,袁州区,360902,114.416500,27.814400
中国,江西省,宜春市,奉新县,360921,114.416500,27.814400
中国,江西省,宜春市,万载县,360922,114.416500,27.814400
中国,江西省,宜春市,上高县,360923,114.416500,27.814400
中国,江西省,宜春市,宜丰县,360924,114.416500,27.814400
中国,江西省,宜春市,靖安县,360925,114.416500,27.814400
中国,江西省,宜春市,铜鼓县,360926,114.416500,27.814400
中国,江西省,宜春市,丰城市,360981,114.416500,27.814400
中国,江西省,宜春市,樟树市,360982,114.416500,27.814400
中国,江西省,宜春市,高安市,360983,114.416500,27.814400
中国,江西省,抚州市,临川区,361002,116.358300,27.948700
中国,江西省,抚州市,东乡区,361003,116.358300,27.948700
中国,江西省,抚州市,南城县,361021,116.358300,27.948700
中国,江西省,抚州市,黎川县,361022,116.358300,27.948700
中国,江西省,抚州市,南丰县,361023,116.358300,27.948700
中国,江西省,抚州市,崇仁县,361024,116.358300,27.948700
中国,江西省,抚州市,乐安县,361025,116.358300,27.948700
中国,江西省,抚州市,宜黄县,361026,116.358300,27.948700
中国,江西省,抚州市,金溪县,361027,116.358300,27.948700
中国,江西省,抚州市,资溪县,361028,116.358300,27.948700
中国,江西省,抚州市,广昌县,361030,116.358300,27.948700
中国,江西省,上饶市,信州区,361102,117.943400,28.454900
中国,江西省,上饶市,广丰区,361103,117.943400,28.454900
中国,江西省,上饶市,广信区,361104,117.943400,28.454900
中国,江西省,上饶市,玉山县,361123,117.943400,28.454900
中国,江西省,上饶市,铅山县,361124,117.943400,28.454900
中国,江西省,上饶市,横峰县,361125,117.943400,28.454900
中国,江西省,上饶市,弋阳县,361126,117.943400,28.454900
中国,江西省,上饶市,余干县,361127,117.943400,28.454900
中国,江西省,上饶市,鄱阳县,361128,117.943400,28.454900
中国,江西省,上饶市,万年县,361129,117.943400,28.454900
中国,江西省,上饶市,婺源县,361130,117.943400,28.454900
中国,江西省,上饶市,德兴市,361181,117.943400,28.454900
中国,山东省,济南市,历下区,370102,117.120500,36.651200
中国,山东省,济南市,市中区,370103,117.120500,36.651200
中国,山东省,济南市,槐荫区,370104,117.120500,36.651200
中国,山东省,济南市,天桥区,370105,117.120500,36.651200
中国,山东省,济南市,历城区,370112,117.120500,36.651200
中国,山东省,济南市,长清区,370113,117.120500,36.651200
中国,山东省,济南市,章丘区,370114,117.120500,36.651200
中国,山东省,济南市,济阳区,370115,117.120500,36.651200
中国,山东省,济南市,莱芜区,370116,117.120500,36.651200
中国,山东省,济南市,钢城区,370117,117.120500,36.651200
中国,山东省,济南市,平阴县,370124,117.120500,36.651200
中国,山东省,济南市,商河县,370126,117.120500,36.651200
中国,山东省,济南市,济南高新技术产业开发区,370176,117.120500,36.651200
中国,山东省,青岛市,市南区,370202,120.382600,36.067100
中国,山东省,青岛市,市北区,370203,120.382600,36.067100
中国,山东省,青岛市,黄岛区,370211,120.382600,36.067100
中国,山东省,青岛市,崂山区,370212,120.382600,36.067100
中国,山东省,青岛市,李沧区,370213,120.382600,36.067100
中国,山东省,青岛市,城阳区,370214,120.382600,36.067100
中国,山东省,青岛市,即墨区,370215,120.382600,36.067100
中国,山东省,青岛市,胶州市,370281,120.382600,36.067100
中国,山东省,青岛市,平度市,370283,120.382600,36.067100
中国,山东省,青岛市,莱西市,370285,120.382600,36.067100
中国,山东省,淄博市,淄川区,370302,118.054800,36.813800
中国,山东省,淄博市,张店区,370303,118.054800,36.813800
中国,山东省,淄博市,博山区,370304,118.054800,36.813800
中国,山东省,淄博市,临淄区,370305,118.054800,36.813800
中国,山东省,淄博市,周村区,370306,118.054800,36.813800
中国,山东省,淄博市,桓台县,370321,118.054800,36.813800
中国,山东省,淄博市,高青县,370322,118.054800,36.813800
中国,山东省,淄博市,沂源县,370323,118.054800,36.813800
中国,山东省,枣庄市,市中区,370402,117.323700,34.810900
中国,山东省,枣庄市,薛城区,370403,117.323700,34.810900
中国,山东省,枣庄市,峄城区,370404,117.323700,34.810900
中国,山东省,枣庄市,台儿庄区,370405,117.323700,34.810900
中国,山东省,枣庄市,山亭区,370406,117.323700,34.810900
中国,山东省,枣庄市,滕州市,370481,117.323700,34.810900
中国,山东省,东营市,东营区,370502,118.674200,37.434800
中国,山东省,东营市,河口区,370503,118.674200,37.434800
中国,山东省,东营市,垦利区,370505,118.674200,37.434800
中国,山东省,东营市,利津县,370522,118.674200,37.434800
中国,山东省,东营市,广饶县,370523,118.674200,37.434800
中国,山东省,东营市,东营经济技术开发区,370571,118.674200,37.434800
中国,山东省,东营市,东营港经济开发区,370572,118.674200,37.434800
中国,山东省,烟台市,芝罘区,370602,121.447800,37.464000
中国,山东省,烟台市,福山区,370611,121.447800,37.464000
中国,山东省,烟台市,牟平区,370612,121.447800,37.464000
中国,山东省,烟台市,莱山区,370613,121.447800,37.464000
中国,山东省,烟台市,蓬莱区,370614,121.447800,37.464000
中国,山东省,烟台市,烟台高新技术产业开发区,370671,121.447800,37.464000
中国,山东省,烟台市,烟台经济技术开发区,370676,121.447800,37.464000
中国,山东省,烟台市,龙口市,370681,121.447800,37.464000
中国,山东省,烟台市,莱阳市,370682,121.447800,37.464000
中国,山东省,烟台市,莱州市,370683,121.447800,37.464000
中国,山东省,烟台市,招远市,370685,121.447800,37.464000
中国,山东省,烟台市,栖霞市,370686,121.447800,37.464000
中国,山东省,烟台市,海阳市,370687,121.447800,37.464000
中国,山东省,潍坊市,潍城区,370702,119.161900,36.706700
中国,山东省,潍坊市,寒亭区,370703,119.161900,36.706700
中国,山东省,潍坊市,坊子区,370704,119.161900,36.706700
中国,山东省,潍坊市,奎文区,370705,119.161900,36.706700
中国,山东省,潍坊市,临朐县,370724,119.161900,36.706700
中国,山东省,潍坊市,昌乐县,370725,119.161900,36.706700
中国,山东省,潍坊市,潍坊滨海经济技术开发区,370772,119.161900,36.706700
中国,山东省,潍坊市,青州市,370781,119.161900,36.706700
中国,山东省,潍坊市,诸城市,370782,119.161900,36.706700
中国,山东省,潍坊市,寿光市,370783,119.161900,36.706700
中国,山东省,潍坊市,安丘市,370784,119.161900,36.706700
中国,山东省,潍坊市,高密市,370785,119.161900,36.706700
中国,山东省,潍坊市,昌邑市,370786,119.161900,36.706700
中国,山东省,济宁市,任城区,370811,116.587300,35.414700
